"Notes"	"State"	"State Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"1999"	"1999"	113	1808082	6.2
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2000"	"2000"	100	1819046	5.5
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2001"	"2001"	84	1831690	4.6
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2002"	"2002"	135	1855309	7.3
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2003"	"2003"	144	1877574	7.7
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2004"	"2004"	98	1903808	5.1
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2005"	"2005"	130	1932274	6.7
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2006"	"2006"	165	1962137	8.4
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2007"	"2007"	175	1990070	8.8
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2008"	"2008"	204	2010662	10.1
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2009"	"2009"	119	2036802	5.8
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2010"	"2010"	114	2059179	5.5
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2011"	"2011"	127	2082224	6.1
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2012"	"2012"	179	2085538	8.6
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2013"	"2013"	209	2085287	10.0
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2014"	"2014"	223	2085572	10.7
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2015"	"2015"	160	2085109	7.7
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2016"	"2016"	153	2081015	7.4
	"New Mexico"	"35"	"Other opioids"	"T40.2"	"2017"	"2017"	144	2088070	6.9
	"New Mexico"	"35"	"Methadone"	"T40.3"	"1999"	"1999"	32	1808082	1.8
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2000"	"2000"	24	1819046	1.3
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2001"	"2001"	27	1831690	1.5
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2002"	"2002"	32	1855309	1.7
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2003"	"2003"	33	1877574	1.8
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2004"	"2004"	43	1903808	2.3
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2005"	"2005"	28	1932274	1.4
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2006"	"2006"	56	1962137	2.9
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2007"	"2007"	52	1990070	2.6
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2008"	"2008"	52	2010662	2.6
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2009"	"2009"	21	2036802	1.0
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2010"	"2010"	29	2059179	1.4
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2011"	"2011"	31	2082224	1.5
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2012"	"2012"	35	2085538	1.7
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2013"	"2013"	28	2085287	1.3
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2014"	"2014"	45	2085572	2.2
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2015"	"2015"	33	2085109	1.6
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2016"	"2016"	41	2081015	2.0
	"New Mexico"	"35"	"Methadone"	"T40.3"	"2017"	"2017"	33	2088070	1.6
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	26	1808082	1.4
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	20	1819046	1.1
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	16	1831690	Unreliable
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	17	1855309	Unreliable
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	23	1877574	1.2
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	15	1903808	Unreliable
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	12	1932274	Unreliable
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	24	1962137	1.2
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	19	1990070	Unreliable
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	22	2010662	1.1
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	24	2036802	1.2
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	20	2059179	1.0
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	20	2082224	1.0
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	37	2085538	1.8
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	23	2085287	1.1
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	66	2085572	3.2
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	42	2085109	2.0
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	78	2081015	3.7
	"New Mexico"	"35"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	75	2088070	3.6
	"New York"	"36"	"Heroin"	"T40.1"	"1999"	"1999"	41	18882725	0.2
	"New York"	"36"	"Heroin"	"T40.1"	"2000"	"2000"	27	18976457	0.1
	"New York"	"36"	"Heroin"	"T40.1"	"2001"	"2001"	57	19082838	0.3
	"New York"	"36"	"Heroin"	"T40.1"	"2002"	"2002"	50	19137800	0.3
	"New York"	"36"	"Heroin"	"T40.1"	"2003"	"2003"	49	19175939	0.3
	"New York"	"36"	"Heroin"	"T40.1"	"2004"	"2004"	33	19171567	0.2
	"New York"	"36"	"Heroin"	"T40.1"	"2005"	"2005"	34	19132610	0.2
	"New York"	"36"	"Heroin"	"T40.1"	"2006"	"2006"	111	19104631	0.6
	"New York"	"36"	"Heroin"	"T40.1"	"2007"	"2007"	195	19132335	1.0
	"New York"	"36"	"Heroin"	"T40.1"	"2008"	"2008"	219	19212436	1.1
	"New York"	"36"	"Heroin"	"T40.1"	"2009"	"2009"	251	19307066	1.3
	"New York"	"36"	"Heroin"	"T40.1"	"2010"	"2010"	193	19378102	1.0
	"New York"	"36"	"Heroin"	"T40.1"	"2011"	"2011"	334	19465197	1.7
	"New York"	"36"	"Heroin"	"T40.1"	"2012"	"2012"	516	19570261	2.6
	"New York"	"36"	"Heroin"	"T40.1"	"2013"	"2013"	666	19651127	3.4
	"New York"	"36"	"Heroin"	"T40.1"	"2014"	"2014"	825	19746227	4.2
	"New York"	"36"	"Heroin"	"T40.1"	"2015"	"2015"	1058	19795791	5.3
	"New York"	"36"	"Heroin"	"T40.1"	"2016"	"2016"	1307	19745289	6.6
	"New York"	"36"	"Heroin"	"T40.1"	"2017"	"2017"	1356	19849399	6.8
	"New York"	"36"	"Other opioids"	"T40.2"	"1999"	"1999"	48	18882725	0.3
	"New York"	"36"	"Other opioids"	"T40.2"	"2000"	"2000"	34	18976457	0.2
	"New York"	"36"	"Other opioids"	"T40.2"	"2001"	"2001"	68	19082838	0.4
	"New York"	"36"	"Other opioids"	"T40.2"	"2002"	"2002"	45	19137800	0.2
	"New York"	"36"	"Other opioids"	"T40.2"	"2003"	"2003"	65	19175939	0.3
	"New York"	"36"	"Other opioids"	"T40.2"	"2004"	"2004"	82	19171567	0.4
	"New York"	"36"	"Other opioids"	"T40.2"	"2005"	"2005"	100	19132610	0.5
	"New York"	"36"	"Other opioids"	"T40.2"	"2006"	"2006"	281	19104631	1.5
	"New York"	"36"	"Other opioids"	"T40.2"	"2007"	"2007"	394	19132335	2.1
	"New York"	"36"	"Other opioids"	"T40.2"	"2008"	"2008"	466	19212436	2.4
	"New York"	"36"	"Other opioids"	"T40.2"	"2009"	"2009"	455	19307066	2.4
	"New York"	"36"	"Other opioids"	"T40.2"	"2010"	"2010"	526	19378102	2.7
	"New York"	"36"	"Other opioids"	"T40.2"	"2011"	"2011"	621	19465197	3.2
	"New York"	"36"	"Other opioids"	"T40.2"	"2012"	"2012"	616	19570261	3.1
	"New York"	"36"	"Other opioids"	"T40.2"	"2013"	"2013"	644	19651127	3.3
	"New York"	"36"	"Other opioids"	"T40.2"	"2014"	"2014"	608	19746227	3.1
	"New York"	"36"	"Other opioids"	"T40.2"	"2015"	"2015"	705	19795791	3.6
	"New York"	"36"	"Other opioids"	"T40.2"	"2016"	"2016"	892	19745289	4.5
	"New York"	"36"	"Other opioids"	"T40.2"	"2017"	"2017"	821	19849399	4.1
	"New York"	"36"	"Methadone"	"T40.3"	"1999"	"1999"	120	18882725	0.6
	"New York"	"36"	"Methadone"	"T40.3"	"2000"	"2000"	94	18976457	0.5
	"New York"	"36"	"Methadone"	"T40.3"	"2001"	"2001"	126	19082838	0.7
	"New York"	"36"	"Methadone"	"T40.3"	"2002"	"2002"	135	19137800	0.7
	"New York"	"36"	"Methadone"	"T40.3"	"2003"	"2003"	147	19175939	0.8
	"New York"	"36"	"Methadone"	"T40.3"	"2004"	"2004"	137	19171567	0.7
	"New York"	"36"	"Methadone"	"T40.3"	"2005"	"2005"	179	19132610	0.9
	"New York"	"36"	"Methadone"	"T40.3"	"2006"	"2006"	310	19104631	1.6
	"New York"	"36"	"Methadone"	"T40.3"	"2007"	"2007"	295	19132335	1.5
	"New York"	"36"	"Methadone"	"T40.3"	"2008"	"2008"	277	19212436	1.4
	"New York"	"36"	"Methadone"	"T40.3"	"2009"	"2009"	238	19307066	1.2
	"New York"	"36"	"Methadone"	"T40.3"	"2010"	"2010"	263	19378102	1.4
	"New York"	"36"	"Methadone"	"T40.3"	"2011"	"2011"	301	19465197	1.5
	"New York"	"36"	"Methadone"	"T40.3"	"2012"	"2012"	328	19570261	1.7
	"New York"	"36"	"Methadone"	"T40.3"	"2013"	"2013"	274	19651127	1.4
	"New York"	"36"	"Methadone"	"T40.3"	"2014"	"2014"	231	19746227	1.2
	"New York"	"36"	"Methadone"	"T40.3"	"2015"	"2015"	246	19795791	1.2
	"New York"	"36"	"Methadone"	"T40.3"	"2016"	"2016"	289	19745289	1.5
	"New York"	"36"	"Methadone"	"T40.3"	"2017"	"2017"	283	19849399	1.4
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	18	18882725	Unreliable
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	16	18976457	Unreliable
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	31	19082838	0.2
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	27	19137800	0.1
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	29	19175939	0.2
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	16	19171567	Unreliable
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	20	19132610	0.1
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	137	19104631	0.7
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	113	19132335	0.6
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	121	19212436	0.6
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	177	19307066	0.9
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	173	19378102	0.9
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	155	19465197	0.8
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	164	19570261	0.8
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	210	19651127	1.1
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	294	19746227	1.5
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	668	19795791	3.4
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	1641	19745289	8.3
	"New York"	"36"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	2238	19849399	11.3
	"North Carolina"	"37"	"Heroin"	"T40.1"	"1999"	"1999"	43	7949361	0.5
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2000"	"2000"	41	8049313	0.5
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2001"	"2001"	50	8210122	0.6
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2002"	"2002"	47	8326201	0.6
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2003"	"2003"	52	8422501	0.6
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2004"	"2004"	49	8553152	0.6
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2005"	"2005"	62	8705407	0.7
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2006"	"2006"	57	8917270	0.6
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2007"	"2007"	50	9118037	0.5
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2008"	"2008"	64	9309449	0.7
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2009"	"2009"	76	9449566	0.8
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2010"	"2010"	39	9535483	0.4
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2011"	"2011"	82	9656401	0.8
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2012"	"2012"	152	9752073	1.6
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2013"	"2013"	189	9848060	1.9
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2014"	"2014"	266	9943964	2.7
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2015"	"2015"	393	10042802	3.9
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2016"	"2016"	544	10146788	5.4
	"North Carolina"	"37"	"Heroin"	"T40.1"	"2017"	"2017"	537	10273419	5.2
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"1999"	"1999"	52	7949361	0.7
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2000"	"2000"	114	8049313	1.4
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2001"	"2001"	148	8210122	1.8
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2002"	"2002"	134	8326201	1.6
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2003"	"2003"	139	8422501	1.7
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2004"	"2004"	163	8553152	1.9
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2005"	"2005"	215	8705407	2.5
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2006"	"2006"	245	8917270	2.7
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2007"	"2007"	304	9118037	3.3
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2008"	"2008"	409	9309449	4.4
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2009"	"2009"	426	9449566	4.5
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2010"	"2010"	428	9535483	4.5
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2011"	"2011"	439	9656401	4.5
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2012"	"2012"	410	9752073	4.2
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2013"	"2013"	397	9848060	4.0
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2014"	"2014"	462	9943964	4.6
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2015"	"2015"	554	10042802	5.5
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2016"	"2016"	611	10146788	6.0
	"North Carolina"	"37"	"Other opioids"	"T40.2"	"2017"	"2017"	573	10273419	5.6
	"North Carolina"	"37"	"Methadone"	"T40.3"	"1999"	"1999"	47	7949361	0.6
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2000"	"2000"	89	8049313	1.1
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2001"	"2001"	107	8210122	1.3
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2002"	"2002"	190	8326201	2.3
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2003"	"2003"	249	8422501	3.0
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2004"	"2004"	267	8553152	3.1
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2005"	"2005"	299	8705407	3.4
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2006"	"2006"	337	8917270	3.8
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2007"	"2007"	333	9118037	3.7
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2008"	"2008"	301	9309449	3.2
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2009"	"2009"	249	9449566	2.6
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2010"	"2010"	190	9535483	2.0
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2011"	"2011"	204	9656401	2.1
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2012"	"2012"	184	9752073	1.9
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2013"	"2013"	164	9848060	1.7
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2014"	"2014"	131	9943964	1.3
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2015"	"2015"	108	10042802	1.1
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2016"	"2016"	118	10146788	1.2
	"North Carolina"	"37"	"Methadone"	"T40.3"	"2017"	"2017"	103	10273419	1.0
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	27	7949361	0.3
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	49	8049313	0.6
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	58	8210122	0.7
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	50	8326201	0.6
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	71	8422501	0.8
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	109	8553152	1.3
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	115	8705407	1.3
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	105	8917270	1.2
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	112	9118037	1.2
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	127	9309449	1.4
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	169	9449566	1.8
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	170	9535483	1.8
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	155	9656401	1.6
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	141	9752073	1.4
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	116	9848060	1.2
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	217	9943964	2.2
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2015"	"2015"	300	10042802	3.0
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2016"	"2016"	601	10146788	5.9
	"North Carolina"	"37"	"Other synthetic narcotics"	"T40.4"	"2017"	"2017"	1285	10273419	12.5
	"North Dakota"	"38"	"Heroin"	"T40.1"	"1999"	"1999"	Suppressed	644259	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2000"	"2000"	Suppressed	642200	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2001"	"2001"	Suppressed	639062	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2002"	"2002"	Suppressed	638168	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2003"	"2003"	Suppressed	638817	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2004"	"2004"	Suppressed	644705	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2005"	"2005"	Suppressed	646089	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2006"	"2006"	Suppressed	649422	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2007"	"2007"	Suppressed	652822	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2008"	"2008"	Suppressed	657569	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2009"	"2009"	Suppressed	664968	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2014"	"2014"	Suppressed	739482	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2015"	"2015"	Suppressed	756927	Suppressed
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2016"	"2016"	12	757952	Unreliable
	"North Dakota"	"38"	"Heroin"	"T40.1"	"2017"	"2017"	Suppressed	755393	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"1999"	"1999"	Suppressed	644259	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2000"	"2000"	Suppressed	642200	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2001"	"2001"	Suppressed	639062	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2002"	"2002"	Suppressed	638168	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2003"	"2003"	Suppressed	638817	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2004"	"2004"	Suppressed	644705	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2005"	"2005"	Suppressed	646089	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2006"	"2006"	Suppressed	649422	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2007"	"2007"	Suppressed	652822	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2008"	"2008"	13	657569	Unreliable
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2009"	"2009"	Suppressed	664968	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2010"	"2010"	12	672591	Unreliable
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2014"	"2014"	17	739482	Unreliable
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2015"	"2015"	15	756927	Unreliable
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2016"	"2016"	17	757952	Unreliable
	"North Dakota"	"38"	"Other opioids"	"T40.2"	"2017"	"2017"	18	755393	Unreliable
	"North Dakota"	"38"	"Methadone"	"T40.3"	"1999"	"1999"	Suppressed	644259	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2000"	"2000"	Suppressed	642200	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2001"	"2001"	Suppressed	639062	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2002"	"2002"	Suppressed	638168	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2003"	"2003"	Suppressed	638817	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2004"	"2004"	Suppressed	644705	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2005"	"2005"	Suppressed	646089	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2006"	"2006"	Suppressed	649422	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2007"	"2007"	Suppressed	652822	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2008"	"2008"	Suppressed	657569	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2009"	"2009"	Suppressed	664968	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2014"	"2014"	Suppressed	739482	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2015"	"2015"	Suppressed	756927	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2016"	"2016"	Suppressed	757952	Suppressed
	"North Dakota"	"38"	"Methadone"	"T40.3"	"2017"	"2017"	Suppressed	755393	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"1999"	"1999"	Suppressed	644259	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2000"	"2000"	Suppressed	642200	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2001"	"2001"	Suppressed	639062	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2002"	"2002"	Suppressed	638168	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2003"	"2003"	Suppressed	638817	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2004"	"2004"	Suppressed	644705	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2005"	"2005"	Suppressed	646089	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2006"	"2006"	Suppressed	649422	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2007"	"2007"	Suppressed	652822	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2008"	"2008"	Suppressed	657569	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2009"	"2009"	Suppressed	664968	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2010"	"2010"	Suppressed	672591	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2011"	"2011"	Suppressed	683932	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2012"	"2012"	Suppressed	699628	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2013"	"2013"	Suppressed	723393	Suppressed
	"North Dakota"	"38"	"Other synthetic narcotics"	"T40.4"	"2014"	"2014"	10	739482	Unreliable
